,Brand Name,Specific Bar Origin,REF,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Bean Origin
1552,Soma,Madagascar,387,2009,70%,Canada,3.75,Criollo,Madagascar
1553,Soma,Ocumare,387,2009,70%,Canada,3.75,Criollo,Venezuela
1554,Somerville,Nicaragua,1367,2014,70%,U.S.A.,3.25,Trinitario,Nicaragua
1555,Somerville,Hawaiian,1395,2014,70%,U.S.A.,3.5,Trinitario,Hawaii
1556,Soul,Dominican Republic,1932,2017,70%,Canada,3.25,Trinitario,Dominican Republic
1557,Soul,Madagascar,1936,2017,70%,Canada,3.5,Trinitario,Madagascar
1558,Soul,Venezuela,1936,2017,75%,Canada,3.5,Criollo,Venezuela
1559,Soul,Ecuador,1936,2017,75%,Canada,3.25,Forastero (Arriba),Ecuador
1560,Soul,Papua New Guinea,1936,2017,77%,Canada,3.25,Trinitario,Papua New Guinea
1561,Soul,Tanzania,1940,2017,80%,Canada,3.5,Trinitario,Tanzania
1562,Spagnvola,AgroCriso Plantation,793,2012,70%,U.S.A.,3.0,Trinitario,Dominican Republic
1563,Spagnvola,AgroCriso Plantation,793,2012,80%,U.S.A.,3.0,Trinitario,Dominican Republic
1564,Spagnvola,AgroCriso Plantation,793,2012,75%,U.S.A.,3.25,Trinitario,Dominican Republic
1565,Spencer,Dominican Republic,1932,2017,70%,U.S.A.,3.75,Trinitario,Dominican Republic
1566,Spencer,Ecuador,1932,2017,70%,U.S.A.,3.5,Forastero (Arriba),Ecuador
1567,Spencer,Peru,1932,2017,70%,U.S.A.,2.75,Criollo,Peru
1568,Spencer, lot D82R,1792,2016,70%,Australia,3.5,Trinitario,Dominican Republic
1569,Spencer, lot E432314L,1792,2016,70%,Australia,3.75,Forastero (Arriba),Ecuador
1570,Spencer, lot M0403R,1792,2016,70%,Australia,3.75,Trinitario,Madagascar
1571,Spencer,Malekula Island,1434,2014,72%,Australia,2.75,Trinitario,Vanuatu
1572,Sprungli,Alto Beni,1057,2013,70%,Switzerland,3.0,Criollo,Bolivia
1573,SRSLY,Dominican Republic,1113,2013,70%,U.S.A.,3.0,Trinitario,Dominican Republic
1574,SRSLY,Dominican Republic,1121,2013,84%,U.S.A.,2.25,Trinitario,Dominican Republic
1575,Starchild,Bolivar,1634,2015,70%,U.S.A.,3.0,Nacional,Ecuador
1576,Starchild,Hispaniola,1692,2015,70%,U.S.A.,3.0,Trinitario,Dominican Republic
1577,Starchild,Cacao Verapaz,1692,2015,70%,U.S.A.,3.0,Trinitario,Guatemala
1578,Starchild,Rio Tuma,1692,2015,70%,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua
1579,Starchild,Sambirano Valley,1696,2015,70%,U.S.A.,3.0,Trinitario,Madagascar
1580,Stella,Bahia,859,2012,68%,Switzerland,2.75,Trinitario,Brazil
1581,Stella,India,729,2011,72%,Switzerland,3.25,Trinitario,India
1582,Stone Grindz, Midnight Dark,1291,2014,84%,U.S.A.,3.5,Forastero (Arriba),Ecuador
1583,Stone Grindz, Twilght Dark,1291,2014,70%,U.S.A.,3.5,Forastero (Arriba),Ecuador
1584,StRita Supreme,Samar,939,2012,65%,U.S.A.,2.5,Trinitario,Philippines
1585,StRita Supreme,Samar,943,2012,70%,U.S.A.,2.5,Trinitario,Philippines
1586,StRita Supreme,Samar,943,2012,75%,U.S.A.,2.75,Trinitario,Philippines
1587,Sublime Origins,Sambirano,1157,2013,67%,U.S.A.,2.75,Trinitario,Madagascar
1588,Sublime Origins,Moho Valley,1157,2013,78%,U.S.A.,3.25,Trinitario,Belize
1589,Summerbird,Peru,1800,2016,61%,Denmark,2.5,"Criollo, Trinitario",Peru
1590,Summerbird,Peru,1800,2016,71%,Denmark,3.0,"Criollo, Trinitario",Peru
1591,Suruca Chocolate,Venezuela,1796,2016,70%,Venezuela,2.75,Criollo,Venezuela
1592,Suruca Chocolate,Venezuela,1796,2016,60%,Venezuela,3.0,Criollo,Venezuela
1593,Svenska Kakaobolaget,Sri Lanka,1618,2015,70%,Sweden,2.75,"Criollo, Trinitario",Sri Lanka
1594,Szanto Tibor,Nacional,1668,2015,70%,Hungary,3.25,Forastero (Arriba),Ecuador
1595,Szanto Tibor,Baracoa,1704,2015,88%,Hungary,3.25,Trinitario,Cuba
1596,Szanto Tibor,Ambolikapiky,1704,2015,70%,Hungary,3.25,Trinitario,Madagascar
1597,Szanto Tibor,Winak,1704,2015,70%,Hungary,3.75,Nacional,Ecuador
1598,Szanto Tibor,Ben Tre,1708,2015,70%,Hungary,3.25,Trinitario,Vietnam
1599,Szanto Tibor,Fazenda Sempre Firme,1708,2015,70%,Hungary,3.5,Forastero (Parazinho),Brazil
1600,Szanto Tibor,Porcelana,1263,2014,70%,Hungary,3.5,Criollo,Venezuela
1601,Szanto Tibor,Baracoa,1263,2014,70%,Hungary,3.75,Trinitario,Cuba
1602,Szanto Tibor,Autumn,1185,2013,70%,Hungary,3.5,Criollo,Madagascar
1603,Szanto Tibor,Spring,1185,2013,70%,Hungary,3.5,Criollo,Madagascar
1604,Szanto Tibor,Cacao Blanco,1193,2013,70%,Hungary,3.25,Trinitario,Nicaragua
1605,Szanto Tibor,Santo Domingo,939,2012,70%,Hungary,3.25,Trinitario,Dominican Republic
1606,Szanto Tibor,Millot Plantation,939,2012,70%,Hungary,3.25,Trinitario,Madagascar
1607,Szanto Tibor,Ayacucho,939,2012,70%,Hungary,3.75,Criollo,Peru
1608,Szanto Tibor,Crudo,761,2011,70%,Hungary,3.0,Criollo,Venezuela
1609,Tabal,Costa Rica,1101,2013,70%,U.S.A.,2.75,Trinitario,Costa Rica
1610,Tabal,Dominican Republic,1101,2013,70%,U.S.A.,2.75,Trinitario,Dominican Republic
1611,Tabal,Chiapas,1105,2013,70%,U.S.A.,2.5,Criollo,Mexico
1612,Tabal,Peru,1105,2013,70%,U.S.A.,3.0,Criollo,Peru
1613,Tablette,Colombia,1450,2015,70%,Japan,3.0,Trinitario,Colombia
1614,Tablette,Papua,1450,2015,62%,Japan,3.25,Trinitario,Papua New Guinea
1615,Tablette,Vietnam,1450,2015,60%,Japan,3.25,Trinitario,Vietnam
1616,Tablette,Trinidad,1680,2015,77%,Japan,2.75,Trinitario,Trinidad
1617,Tan Ban Skrati,Paramaribo,1868,2016,70%,Suriname,3.25,Trinitario,Suriname
1618,Taza,Belize,1271,2014,68%,U.S.A.,3.0,Trinitario,Belize
1619,Taza,Alto Beni,785,2011,87%,U.S.A.,3.25,Criollo,Bolivia
1620,Taza,Chiapan,451,2009,75%,U.S.A.,2.75,Criollo,Mexico
1621,Taza,Dark,180,2007,70%,U.S.A.,3.0,Trinitario,Dominican Republic
1622,TCHO,West Africa,1716,2016,62%,U.S.A.,2.0,Forastero,West Africa
1623,TCHO,Peru- Ecuador,915,2012,99%,U.S.A.,3.25,Trinitario,"Peru, Ecuador"
1626,TCHO,Chocolatey-beta,199,2008,70%,U.S.A.,2.5,Forastero,Ghana
1627,TCHO,Fruity-beta,280,2008,70%,U.S.A.,2.5,Criollo,Peru
1628,TCHO,Citrus-beta,280,2008,70%,U.S.A.,2.75,Trinitario,Madagascar
1629,TCHO,Nutty-beta,284,2008,70%,U.S.A.,2.5,Criollo,Peru
1630,Tejas,Concepcion,801,2012,70%,U.S.A.,2.75,Trinitario,Madagascar
1631,Tejas,Bayou Blend,801,2012,70%,U.S.A.,3.0,Blend,"Ecuador, Mad., PNG"
1632,Tejas,Aranama,805,2012,70%,U.S.A.,3.0,Trinitario,Papua New Guinea
1633,Tejas,Presidio,805,2012,70%,U.S.A.,3.5,Trinitario,Dominican Republic
1634,Tejas,La Bahia,817,2012,70%,U.S.A.,3.25,Forastero (Arriba),Ecuador
1635,Tejas,Capistrano,821,2012,70%,U.S.A.,2.0,Criollo,Peru
1636,Tejas,La Bahia,825,2012,70%,U.S.A.,3.25,Forastero (Arriba),Ecuador
1637,Tejas,San Jose,829,2012,70%,U.S.A.,2.75,Criollo,Bolivia
1638,Tejas,Capistrano*,829,2012,70%,U.S.A.,3.0,Trinitario,Madagascar
1639,Tejas,Espada,833,2012,70%,U.S.A.,3.25,Criollo,Mexico
1640,Tejas,Espada,967,2012,70%,U.S.A.,2.75,Trinitario,Brazil
1641,Tejas,Concepcion*,971,2012,80%,U.S.A.,3.0,Criollo,Venezuela
1642,Tejas,San Jose,971,2012,67%,U.S.A.,3.25,Criollo,Bolivia
1643,Tejas,Bahia,971,2012,70%,U.S.A.,3.5,Forastero (Parazinho),Brazil
1644,Terroir,Peru,1478,2015,70%,U.S.A.,2.75,Criollo,Peru
1645,Terroir,Belize,1478,2015,70%,U.S.A.,3.75,Trinitario,Belize
1646,Terroir,Madagascar,1478,2015,70%,U.S.A.,3.75,Trinitario,Madagascar
1647,Terroir,Ecuador,1482,2015,70%,U.S.A.,3.25,Forastero (Arriba),Ecuador
1648,Terroir,Oko Caribe,1554,2015,70%,U.S.A.,3.5,Trinitario,Dominican Republic
1649,Terroir,Guatemala,1558,2015,70%,U.S.A.,3.75,Trinitario,Guatemala
1650,Terroir,Ecuador,1323,2014,77%,U.S.A.,3.25,Forastero (Arriba),Ecuador
1651,Terroir,Madagascar,1323,2014,67%,U.S.A.,3.75,Trinitario,Madagascar
1652,Terroir,Uganda,1323,2014,73%,U.S.A.,3.75,Forastero,Uganda
1653,The Barn,Peru,1614,2015,70%,Sweden,3.0,Criollo,Peru
1654,Theo,Congo w/ nibs,903,2012,65%,U.S.A.,3.25,Forastero,Congo
1655,Theo,Madagascar,162,2007,65%,U.S.A.,3.5,Trinitario,Madagascar
1656,Theo,Ivory Coast,184,2007,75%,U.S.A.,2.5,Trinitario,Ivory Coast
1657,Theo, Kumasi,184,2007,84%,U.S.A.,3.0,Forastero,Ghana
1658,Theo,Venezuela; Barinos,188,2007,91%,U.S.A.,2.0,Blend,Venezuela
1659,Theo,"Ghana, Panama, Ecuador",188,2007,75%,U.S.A.,3.0,Blend,"Ghana, Panama, Ecuador"
1660,Theobroma,Piura Select,1684,2015,70%,Japan,3.25,Criollo,Peru
1661,Timo A. Meyer, med roast,1836,2016,72%,Germany,3.75,"Trinitario, TCGA",Belize
1662,To'ak,Manabi,1418,2014,81%,Ecuador,3.25,Nacional,Ecuador
1663,Tobago Estate,Roxborough,895,2012,70%,France,4.0,Trinitario,Tobago
1664,Tocoti,Wild Bolivian,927,2012,77%,U.S.A.,3.0,Criollo,Bolivia
1665,Tocoti,Venezuela,789,2011,72%,U.S.A.,2.75,Criollo,Venezuela
1666,Tocoti,Dominican Republic,789,2011,74%,U.S.A.,3.0,Trinitario,Dominican Republic
1667,Treehouse,Conacado,1239,2014,72%,U.S.A.,3.0,Trinitario,Dominican Republic
1668,Tsara,Ambanja,753,2011,72%,Madagascar,3.5,Trinitario,Madagascar
1669,twenty-four blackbirds,Oko Caribe,1700,2015,75%,U.S.A.,2.75,Trinitario,Dominican Republic
1670,twenty-four blackbirds,Cedeno,1700,2015,75%,U.S.A.,3.5,Forastero (Arriba),Ecuador
1671,twenty-four blackbirds,Madagascar,1235,2014,75%,U.S.A.,3.5,Trinitario,Madagascar
1672,twenty-four blackbirds,Dominican Republic,1022,2013,68%,U.S.A.,3.25,Trinitario,Dominican Republic
1673,twenty-four blackbirds,Palos Blancos,1026,2013,75%,U.S.A.,2.5,Criollo,Bolivia
1674,twenty-four blackbirds,Dominican Republic,753,2011,73%,U.S.A.,2.75,Trinitario,Dominican Republic
1675,Two Ravens,Peru,1740,2016,60%,U.S.A.,3.0,Criollo,Peru
1676,Un Dimanche A Paris,Dominican Republic,709,2011,63%,France,3.75,Trinitario,Dominican Republic
1677,Undone,Matagalpa,1438,2014,74%,U.S.A.,2.75,Trinitario,Nicaragua
1678,Undone,Nourish,1438,2014,70%,U.S.A.,3.0,Trinitario,Dominican Republic
1679,Upchurch, Sassy Bar,1752,2016,72%,U.S.A.,3.0,Trinitario,Madagascar
1680,Upchurch, Party Bar,1752,2016,72%,U.S.A.,3.25,Trinitario,Tanzania
1681,Urzi,Sur del Lago,1327,2014,65%,Italy,3.25,Trinitario,Venezuela
1682,Valrhona,Piura,1510,2015,63%,France,4.0,Criollo,Peru
1684,Valrhona,Loma Sotavento,1153,2013,64%,France,3.5,Trinitario,Dominican Republic
1685,Valrhona,Otucan,931,2012,69%,France,4.0,Criollo,Venezuela
1687,Valrhona,Porcelana,757,2011,64%,France,4.0,Criollo,Venezuela
1688,Valrhona,Tainori,327,2009,64%,France,3.75,Trinitario,Dominican Republic
1689,Valrhona,Alpaco,370,2009,66%,France,3.75,Forastero (Arriba),Ecuador
1690,Valrhona,Nyangbo,395,2009,68%,France,3.5,Forastero,Ghana
1691,Valrhona,Araguani,117,2007,72%,France,3.0,Blend,"Venezuela, Carribean"
1692,Valrhona,Chuao 2002 P.,129,2007,65%,France,3.75,Trinitario,Venezuela
1693,Valrhona,Manjari,129,2007,64%,France,4.0,"Criollo, Trinitario",Madagascar
1695,Valrhona,Abinao,153,2007,85%,France,2.5,Forastero,West Africa
1696,Valrhona,Le Noir Amer,157,2007,71%,France,2.75,Forastero,West Africa
1697,Valrhona,Porcelana,162,2007,64%,France,3.25,Criollo (Porcelana),Venezuela
1698,Valrhona,Caraibe,63,2006,66%,France,3.0,Trinitario,Carribean
1699,Valrhona,Guanaja,63,2006,70%,France,4.0,"Criollo, Trinitario",South America
1700,Valrhona,Gran Couva 2005 P.,75,2006,64%,France,2.5,Trinitario,Trinidad
1701,Valrhona,Porcelana,75,2006,64%,France,3.0,Criollo (Porcelana),Venezuela
1702,Valrhona,Sambirano,75,2006,64%,France,3.5,Trinitario,Madagascar
1703,Vanleer,Manhattan,963,2012,72%,U.S.A.,2.5,Forastero,Ghana
1704,Vanleer,Napa,963,2012,65%,U.S.A.,2.75,Forastero,Ghana
1705,Vao Vao,Madagascar,404,2009,72%,Madagascar,2.75,Trinitario,Madagascar
1706,Vao Vao,Madagascar,404,2009,76%,Madagascar,2.75,Trinitario,Madagascar
1707,Vao Vao,Madagascar,404,2009,80%,Madagascar,2.75,Trinitario,Madagascar
1708,Vao Vao,Madagascar,404,2009,70%,Madagascar,3.0,Trinitario,Madagascar
1709,Vao Vao,Madagascar w/ nibs,404,2009,68%,Madagascar,3.0,Trinitario,Madagascar
1710,Vao Vao,Madagascar,404,2009,64%,Madagascar,3.25,Trinitario,Madagascar
1711,Vicuna,Palos Blancos,1470,2015,70%,U.S.A.,3.25,Criollo,Bolivia
1712,Vicuna,Palos Blancos + nibs,1470,2015,70%,U.S.A.,3.25,Criollo,Bolivia
1713,Videri,Dominican Republic,1211,2014,90%,U.S.A.,3.25,Trinitario,Dominican Republic
1714,Videri,Trinidad,1211,2014,75%,U.S.A.,3.5,Trinitario,Trinidad
1715,Videri,Mindo,1227,2014,75%,U.S.A.,3.5,Forastero (Arriba),Ecuador
1716,Videri,Dark,1117,2013,90%,U.S.A.,3.75,Trinitario,Central and S. America
1717,Videri,Classic,991,2012,70%,U.S.A.,3.25,Trinitario,Central and S. America
1718,Vietcacao,Ben Tre,951,2012,70%,France,3.5,Trinitario,Vietnam
1719,Vintage Plantations,San Martin,1205,2014,75%,U.S.A.,3.0,Criollo,Peru
1720,Vintage Plantations,Los Rios,153,2007,100%,U.S.A.,2.0,Forastero (Arriba),Ecuador
1721,Vintage Plantations,Los Rios,153,2007,90%,U.S.A.,2.0,Forastero (Arriba),Ecuador
1722,Vintage Plantations,Los Rios,153,2007,75%,U.S.A.,3.0,Forastero (Arriba),Ecuador
1723,Vintage Plantations,Los Rios,153,2007,65%,U.S.A.,3.0,Forastero (Arriba),Ecuador
1724,Violet Sky,Sambirano Valley,1458,2015,77%,U.S.A.,2.75,Trinitario,Madagascar
1725,Violet Sky,Moho River Valley,1458,2015,77%,U.S.A.,3.0,"Criollo, Trinitario",Belize
1726,Violet Sky,Cuyagua,1458,2015,77%,U.S.A.,3.0,Criollo,Venezuela
1727,Violet Sky,Peru,1458,2015,77%,U.S.A.,3.25,"Criollo, Trinitario",Peru
1728,Violet Sky,Cahabon,1502,2015,77%,U.S.A.,2.75,Trinitario,Guatemala
1729,Vivra,Peru,1720,2016,70%,U.S.A.,2.5,Criollo,Peru
1730,Vivra,Ocumare,1720,2016,70%,U.S.A.,2.5,Criollo,Venezuela
1731,Vivra,Dominican Republic,1724,2016,70%,U.S.A.,3.0,Trinitario,Dominican Republic
1732,Wellington Chocolate Factory,Conacado,1756,2016,70%,New Zealand,3.5,Trinitario,Dominican Republic
1733,Wellington Chocolate Factory,Piura Blanco,1756,2016,70%,New Zealand,3.5,Criollo,Peru
1734,Whittakers,Ghana,733,2011,72%,New Zealand,2.5,Forastero,Ghana
1735,Wilkie's Organic,Amazonas,1169,2013,75%,Ireland,2.5,Criollo,Peru
1736,Wilkie's Organic,Amazonas,1169,2013,89%,Ireland,2.75,Criollo,Peru
1737,Wilkie's Organic,Tumbes,1169,2013,75%,Ireland,3.25,Criollo,Peru
1738,Wilkie's Organic,Amazonas w/ nibs,1173,2013,75%,Ireland,2.75,Criollo,Peru
1739,Willie's Cacao,Los Llanos,1848,2016,70%,U.K.,4.0,Trinitario,Colombia
1740,Willie's Cacao,Los Llanos,1227,2014,88%,U.K.,3.0,Trinitario,Colombia
1741,Willie's Cacao,Java,1109,2013,100%,U.K.,2.25,Trinitario,Indonesia
1742,Willie's Cacao,Sambirano,593,2010,71%,U.K.,3.0,Trinitario,Madagascar
1743,Willie's Cacao,Hacienda Las Trincheras,593,2010,72%,U.K.,3.5,Criollo,Venezuela
1744,Willie's Cacao,Java,593,2010,69%,U.K.,3.75,Trinitario,Indonesia
1745,Willie's Cacao,San Martin,457,2009,70%,U.K.,3.0,Criollo,Peru
1746,Willie's Cacao,Rio Caribe,457,2009,72%,U.K.,3.25,Trinitario,Venezuela
1747,Wm,Guasare,1912,2016,74%,U.S.A.,3.0,Criollo,Venezuela
1748,Wm,Wild Beniano,1912,2016,76%,U.S.A.,3.5,Criollo,Bolivia
1749,Wm, 2013,1916,2016,75%,U.S.A.,3.75,Forastero,Ghana
1750,Woodblock,Maranon,1243,2014,70%,U.S.A.,3.0,Nacional,Peru
1751,Woodblock,Camino Verde P.,1042,2013,70%,U.S.A.,3.25,Forastero (Arriba),Ecuador
1752,Woodblock,Gran Couva,1042,2013,70%,U.S.A.,3.5,Trinitario,Trinidad
1753,Woodblock,Ecuador,825,2012,70%,U.S.A.,2.5,Forastero (Arriba),Ecuador
1754,Woodblock,Costa Rica,825,2012,70%,U.S.A.,3.0,Trinitario,Costa Rica
1755,Woodblock,Sambirano,951,2012,70%,U.S.A.,3.25,Trinitario,Madagascar
1756,Woodblock,Ocumare,741,2011,70%,U.S.A.,4.0,Criollo,Venezuela
1757,Woodblock,La Red,769,2011,70%,U.S.A.,3.5,Trinitario,Dominican Republic
1758,Xocolat,Hispaniola,1057,2013,66%,Domincan Republic,3.0,Trinitario,Dominican Republic
1759,Xocolla,Sambirano,1948,2017,70%,U.S.A.,2.75,Trinitario,Madagascar
1760,Xocolla,Hispaniola,1948,2017,70%,U.S.A.,2.5,Trinitario,Dominican Republic
1761,Zak's, Batch 2,1574,2015,70%,U.S.A.,3.0,Trinitario,Papua New Guinea
1762,Zak's, Batch D2,1578,2015,70%,U.S.A.,3.25,Trinitario,Dominican Republic
1763,Zak's, Batch 2,1578,2015,70%,U.S.A.,3.25,Trinitario,Madagascar
1764,Zak's, Batch 1,1578,2015,70%,U.S.A.,3.25,Criollo,Peru
1765,Zak's, Batch 2,1578,2015,70%,U.S.A.,3.5,Trinitario,Belize
1767,Zart Pralinen,Millot P.,1820,2016,70%,Austria,3.5,"Criollo, Trinitario",Madagascar
1768,Zart Pralinen,UNOCACE,1824,2016,70%,Austria,2.75,Nacional (Arriba),Ecuador
1769,Zart Pralinen,San Juan Estate,1824,2016,85%,Austria,2.75,Trinitario,Trinidad
1770,Zart Pralinen,Kakao Kamili,1824,2016,85%,Austria,3.0,"Criollo, Trinitario",Tanzania
1771,Zart Pralinen,Kakao Kamili,1824,2016,70%,Austria,3.5,"Criollo, Trinitario",Tanzania
1772,Zart Pralinen,San Juan Estate,1880,2016,78%,Austria,3.5,Trinitario,Trinidad
1773,Zokoko,Guadalcanal,1716,2016,78%,Australia,3.75,Trinitario,Solomon Islands
1775,Zokoko,Alto Beni,697,2011,68%,Australia,3.5,Criollo,Bolivia
1776,Zokoko,Tokiala,701,2011,66%,Australia,3.5,Trinitario,Papua New Guinea
1777,Zokoko,Tranquilidad,701,2011,72%,Australia,3.75,Criollo,Bolivia
1779,Zotter,Bocas del Toro,801,2012,72%,Austria,3.5,Trinitario,Panama
1781,Zotter,Satipo Pangoa region,875,2012,70%,Austria,3.0,Criollo (Amarru),Peru
1782,Zotter,Satipo Pangoa region,875,2012,70%,Austria,3.5,Criollo (Amarru),Peru
1783,Zotter,Loma Los Pinos,875,2012,62%,Austria,3.75,Trinitario,Dominican Republic
1784,Zotter,El Oro,879,2012,75%,Austria,3.0,Nacional,Ecuador
1785,Zotter,Huiwani Coop,879,2012,75%,Austria,3.0,"Criollo, Trinitario",Papua New Guinea
1786,Zotter,El Ceibo Coop,879,2012,90%,Austria,3.25,Criollo,Bolivia
1787,Zotter,Santo Domingo,879,2012,70%,Austria,3.75,Trinitario,Dominican Republic
1788,Zotter,Kongo,883,2012,68%,Austria,3.25,Forastero,Congo
1790,Zotter,Peru,647,2011,70%,Austria,3.75,Criollo,Peru
1791,Zotter,Congo,749,2011,65%,Austria,3.0,Forastero,Congo
1792,Zotter,Kerala State,749,2011,65%,Austria,3.5,Forastero,India
1793,Zotter,Kerala State,781,2011,62%,Austria,3.25,Forastero,India
1794,Zotter, Mitzi Blue,486,2010,65%,Austria,3.0,Trinitario,Brazil
